Age,BusinessTravel,Department,DistanceFromHome,Education,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
40,Travel_Rarely,Sales,1,Masters,Male,73.12902240175006,3,1,4,Single,2261.9573491367455,No,20,2,2,2,3,7,0
27,Travel_Rarely,Research & Development,0,Masters,Male,90.33051882632549,1,3,2,Single,5661.419581523611,No,18,0,3,3,6,3,1
44,Travel_Rarely,Research & Development,0,Undergraduate,Male,69.97046942522765,2,3,2,Married,3961.7299694298918,No,6,3,5,13,6,0,1
26,Non-Travel,Research & Development,0,High School,Male,42.60706481254775,1,1,3,Divorced,4886.704155793015,No,32,1,9,1,7,7,1
30,Travel_Rarely,Sales,0,Undergraduate,Male,62.08875062490822,2,3,2,Married,653.4999432336317,No,39,2,2,5,4,8,1
31,Travel_Frequently,Sales,0,Masters,Female,85.63814754725045,2,2,1,Single,10307.158634498406,No,27,1,17,2,1,11,0
41,Travel_Rarely,Research & Development,0,Phd,Male,64.38033560324216,1,0,3,Married,4776.606102053919,No,3,4,6,13,11,14,1
33,Travel_Rarely,Research & Development,0,High School,Female,60.06153173556446,3,4,3,Single,4341.049239784014,No,5,2,1,8,14,11,1
28,Travel_Frequently,Sales,0,Phd,Female,79.15801177625231,4,2,4,Married,6183.612536772518,No,8,1,15,12,6,13,0
43,Travel_Rarely,Sales,0,High School,Male,62.70605080636941,4,2,1,Married,3939.6607395613655,No,9,3,0,14,1,8,0
22,Travel_Rarely,Human Resources,0,Phd,Female,75.67534790139797,2,1,5,Divorced,8036.160233224922,No,3,3,19,13,12,12,0
47,Travel_Rarely,Human Resources,0,Undergraduate,Male,45.16449139997323,1,3,3,Married,3810.2988191087697,No,24,3,0,8,5,1,1
31,Travel_Rarely,Research & Development,0,Undergraduate,Male,68.26071663863154,7,4,0,Divorced,6998.409821405351,No,18,2,3,11,3,7,0
37,Travel_Rarely,Sales,0,High School,Male,71.16170090116968,2,0,2,Single,4901.742485417288,No,12,2,3,12,4,0,1
51,Travel_Rarely,Sales,0,Undergraduate,Male,60.98025698037249,2,4,3,Married,4433.613808327856,No,7,3,15,6,9,8,1
47,Travel_Rarely,Research & Development,0,Undergraduate,Male,44.78171777829796,1,3,1,Divorced,7757.654234424763,No,31,4,19,2,4,11,1
31,Travel_Rarely,Research & Development,0,Phd,Male,53.09263215987854,1,1,5,Single,8130.132195890317,No,18,4,2,13,7,2,1
31,Travel_Rarely,Human Resources,0,Phd,Male,89.31615851966644,2,1,1,Divorced,3643.6674982280265,No,28,1,5,14,2,8,0
31,Travel_Rarely,Research & Development,0,Undergraduate,Male,56.10711873120832,2,2,2,Single,6266.9862682655275,No,26,4,4,7,8,9,1
39,Travel_Rarely,Research & Development,0,Undergraduate,Female,71.94877479577073,3,5,1,Married,8759.113106254712,No,37,2,13,4,8,12,1
20,Non-Travel,Research & Development,0,Masters,Female,75.26725557111881,2,3,3,Divorced,3216.709515758077,No,39,5,13,9,14,11,1
35,Travel_Rarely,Research & Development,0,Undergraduate,Male,53.86910809679051,0,5,2,Divorced,5609.320001609963,Yes,5,4,7,2,10,11,1
38,Travel_Rarely,Sales,0,Undergraduate,Male,100.66834837707859,3,7,0,Single,4842.687609515077,No,0,2,13,4,6,3,1
40,Travel_Rarely,Research & Development,0,Masters,Female,46.66802588991996,2,4,4,Married,3065.483481204143,Yes,6,3,5,9,11,14,1
22,Travel_Rarely,Research & Development,1,Phd,Male,61.09572500997861,3,0,2,Single,6345.773159713805,Yes,20,2,3,0,14,10,1
23,Travel_Rarely,Sales,0,High School,Male,73.6799149154875,2,0,5,Divorced,5936.123133730385,Yes,0,2,1,3,3,12,1
36,Travel_Rarely,Sales,0,Undergraduate,Male,70.412343930873,1,3,3,Married,5344.515824994388,No,24,3,7,13,3,2,0
36,Travel_Frequently,Sales,2,Masters,Female,74.38151858313276,6,3,3,Divorced,4621.135005966484,No,27,3,6,1,2,3,0
57,Travel_Rarely,Human Resources,0,Phd,Male,73.19476440056154,0,2,3,Married,322.94749153958037,No,12,0,19,7,3,7,0
34,Travel_Rarely,Sales,0,Undergraduate,Female,87.86781103198642,3,3,6,Single,3144.0822477305737,Yes,14,3,14,9,2,14,0
43,Travel_Frequently,Research & Development,0,Undergraduate,Male,78.63229202831985,3,2,2,Married,3837.85996695209,Yes,2,4,19,6,13,11,1
42,Travel_Rarely,Research & Development,0,Undergraduate,Female,64.15096644896299,1,3,5,Married,3226.867884473181,Yes,26,3,6,8,12,4,1
36,Travel_Rarely,Research & Development,0,Phd,Female,94.02235708202063,3,3,5,Divorced,3805.190105533058,No,23,2,3,1,1,9,0
40,Travel_Rarely,Sales,0,Phd,Female,50.028666007773715,4,1,5,Single,5970.958129962498,No,22,0,8,3,1,5,0
48,Travel_Rarely,Sales,0,Phd,Female,59.7947537725191,2,4,5,Single,4345.76136827758,No,37,2,12,11,3,0,0
30,Travel_Rarely,Research & Development,0,Undergraduate,Male,71.42712313085445,1,0,3,Married,7136.5364659080515,No,15,6,12,0,9,11,1
32,Travel_Rarely,Sales,0,Undergraduate,Male,70.13704931882657,1,1,1,Married,4767.115978123961,No,20,6,13,14,1,1,0
41,Travel_Frequently,Research & Development,0,Undergraduate,Male,75.46559194188225,7,3,4,Divorced,675.5190344437324,No,23,6,6,10,2,9,0
53,Travel_Rarely,Sales,0,Masters,Female,53.61626741497798,1,1,4,Single,10350.127630158488,No,29,4,10,10,14,8,0
49,Travel_Rarely,Research & Development,1,High School,Female,72.57432495112981,3,1,4,Single,6933.4580409869095,Yes,16,4,16,11,12,9,0
36,Non-Travel,Human Resources,0,High School,Male,53.18729437448451,1,2,6,Single,2280.4275339335045,No,31,0,12,13,7,1,0
27,Travel_Rarely,Sales,0,Phd,Female,53.64051059218953,1,1,2,Single,3884.044246483224,No,35,3,17,9,4,2,1
26,Travel_Rarely,Research & Development,0,Undergraduate,Male,43.221546290103106,3,2,3,Married,7547.53302196726,No,23,5,7,12,13,6,1
43,Travel_Rarely,Research & Development,0,Undergraduate,Male,61.15015262780393,1,2,1,Single,6440.388561094392,No,3,4,7,4,7,2,1
36,Travel_Rarely,Sales,0,Undergraduate,Male,71.37854977532903,2,2,4,Married,3745.2205799963044,Yes,37,4,4,9,8,6,1
35,Travel_Rarely,Sales,0,Undergraduate,Male,86.12540638230297,4,1,2,Married,3591.1155389940445,No,27,3,18,13,0,1,0
42,Travel_Frequently,Research & Development,0,High School,Female,54.204755657311544,0,1,4,Divorced,6059.887598743697,Yes,39,3,3,3,14,3,1
36,Travel_Rarely,Research & Development,0,Undergraduate,Male,47.290096179598734,0,2,1,Single,5757.801402274981,No,17,2,12,4,0,13,0
47,Travel_Frequently,Research & Development,0,Undergraduate,Male,76.3152718367226,1,2,4,Single,6626.169286395119,No,15,3,8,12,0,9,0
29,Travel_Rarely,Sales,0,Undergraduate,Male,63.65233543124199,3,2,1,Single,1839.879889337958,No,13,3,14,2,4,13,1
30,Travel_Rarely,Research & Development,0,High School,Male,27.14676178150838,2,1,4,Married,5182.30413934314,No,16,2,6,12,9,8,1
33,Travel_Rarely,Sales,0,Undergraduate,Male,74.59506119093261,2,1,1,Divorced,4809.550394536659,Yes,26,2,18,1,4,8,1
50,Travel_Rarely,Research & Development,0,High School,Female,84.43691280151748,2,2,2,Single,2871.0218241305715,No,36,1,11,0,4,6,1
37,Travel_Frequently,Sales,0,High School,Male,66.51734254716455,2,3,2,Single,2082.6219591134327,No,35,1,15,11,8,5,1
48,Travel_Rarely,Human Resources,0,Undergraduate,Female,42.48983934866618,1,3,1,Single,5419.915150610053,No,4,6,11,5,5,1,1
38,Non-Travel,Sales,0,Undergraduate,Female,86.31681043901028,2,0,1,Married,5505.0051335590615,No,30,0,11,14,6,14,1
28,Travel_Rarely,Research & Development,0,Phd,Male,40.24231866640824,0,0,1,Single,5857.345440706637,No,29,6,3,13,2,13,0
52,Travel_Frequently,Human Resources,0,Undergraduate,Male,78.31949238003722,1,0,3,Single,3622.4610741391407,No,27,7,1,0,4,12,1
35,Travel_Rarely,Sales,0,Masters,Female,67.81548746799616,2,1,2,Single,4549.708347592491,No,5,0,12,3,12,0,1
42,Travel_Rarely,Research & Development,0,Phd,Male,58.127078503829196,2,4,1,Single,9141.772506967067,No,17,9,12,6,9,3,1
40,Travel_Rarely,Sales,1,High School,Male,70.11845897605124,0,2,1,Divorced,7053.04897645151,No,4,2,8,8,2,11,0
24,Travel_Rarely,Sales,0,High School,Male,95.01381013166693,4,6,3,Single,7933.026766961667,No,25,1,8,3,6,3,1
28,Travel_Rarely,Sales,0,Masters,Male,48.25240318966154,1,0,2,Single,5115.070554023204,No,29,4,11,9,2,2,0
37,Travel_Rarely,Sales,0,Undergraduate,Male,52.08216239617396,1,4,3,Divorced,3514.945399082002,No,0,6,15,11,13,13,1
25,Travel_Frequently,Research & Development,0,Phd,Female,65.96822947922207,1,4,2,Single,6488.273960358094,No,22,2,4,7,9,0,1
21,Travel_Rarely,Sales,1,Undergraduate,Male,71.70819505491201,1,4,3,Single,3112.956364409797,No,12,5,17,11,2,12,0
25,Non-Travel,Sales,0,Undergraduate,Female,72.42599768328449,1,2,1,Married,7699.0184261463,No,34,3,1,7,7,12,1
28,Travel_Rarely,Human Resources,0,Masters,Male,80.8829793271586,0,2,2,Single,3448.8172179137423,No,32,1,0,12,13,9,1
45,Travel_Frequently,Research & Development,0,High School,Female,59.444899092680714,3,3,6,Married,4754.961220021658,No,23,5,1,2,14,2,1
34,Travel_Rarely,Sales,0,Phd,Male,36.772464699060336,0,1,2,Single,9319.861025796015,No,19,4,0,13,8,12,1
37,Travel_Rarely,Sales,0,High School,Male,71.10367079941415,2,4,2,Married,4731.517023299344,No,32,4,13,2,8,14,1
27,Travel_Rarely,Research & Development,0,Undergraduate,Male,71.67689328178405,0,2,2,Single,5871.532011212304,No,15,4,2,7,10,4,1
45,Travel_Rarely,Research & Development,0,Undergraduate,Male,58.0715120091687,2,1,2,Single,4391.229234905726,No,5,4,7,5,8,0,1
26,Travel_Rarely,Research & Development,0,Undergraduate,Male,84.4349949489999,1,2,3,Divorced,3284.65000660197,Yes,2,2,18,14,7,13,1
20,Travel_Frequently,Research & Development,1,Undergraduate,Male,69.80984318918814,3,1,4,Married,5019.098470747064,No,36,3,3,2,6,7,1
22,Travel_Rarely,Sales,0,Undergraduate,Male,70.05431573063528,3,1,2,Single,7863.635400038348,Yes,19,5,2,11,3,6,1
35,Travel_Rarely,Research & Development,0,Masters,Male,79.33587258630766,3,2,4,Divorced,6929.905476036517,No,1,4,15,4,14,9,0
25,Travel_Rarely,Sales,0,Undergraduate,Female,70.96137730210253,1,0,2,Single,6962.019344106013,No,11,2,4,4,4,11,1
43,Travel_Rarely,Sales,1,Undergraduate,Male,60.65326235246128,3,1,3,Married,2527.676062811819,No,23,3,2,12,4,9,1
30,Travel_Rarely,Human Resources,0,Undergraduate,Male,45.119503753660126,0,0,4,Single,5819.255882477275,No,14,8,4,8,10,11,1
45,Travel_Frequently,Research & Development,0,Undergraduate,Male,57.435714058482894,1,1,2,Married,4828.335560988719,Yes,3,3,16,5,7,11,1
32,Travel_Rarely,Sales,0,Undergraduate,Female,54.799659758367454,0,0,1,Married,8111.703240614639,No,30,3,3,4,13,2,1
45,Travel_Rarely,Sales,0,Undergraduate,Male,76.45404801327663,3,2,4,Single,4910.737009328713,No,35,2,7,1,9,14,1
19,Travel_Rarely,Research & Development,0,High School,Male,72.40659194963428,4,2,7,Married,2090.70811632733,No,4,2,14,2,12,6,0
45,Travel_Rarely,Research & Development,0,Undergraduate,Male,49.46405585270108,1,4,3,Divorced,5016.869562938538,Yes,18,2,7,1,4,2,1
36,Travel_Frequently,Research & Development,0,Undergraduate,Male,62.50327940505875,1,2,3,Single,4170.3137184044535,No,7,4,4,13,10,5,1
24,Non-Travel,Research & Development,0,Phd,Female,84.64259055552336,3,0,2,Married,3018.648631973453,Yes,12,2,11,8,8,13,1
43,Travel_Rarely,Sales,0,Undergraduate,Male,85.06251300997319,2,2,2,Married,1173.5748012526738,No,23,5,3,14,13,11,1
28,Travel_Frequently,Sales,0,Undergraduate,Female,65.52292684098629,4,3,4,Married,7155.199872403903,No,33,1,15,8,10,4,0
54,Travel_Rarely,Research & Development,0,Masters,Female,48.9767801227952,2,0,4,Married,6306.445155773061,No,9,0,12,3,5,1,0
22,Travel_Rarely,Research & Development,0,Undergraduate,Female,65.16681153898935,5,2,4,Single,4151.611348765083,Yes,7,3,16,1,10,9,0
41,Travel_Frequently,Research & Development,1,Undergraduate,Female,58.42846558614559,1,1,2,Married,6397.106657692208,No,28,3,11,1,3,14,0
31,Travel_Frequently,Sales,0,Phd,Male,49.05262656344336,2,0,4,Married,3833.608115660361,No,3,3,7,5,3,0,0
33,Travel_Rarely,Research & Development,0,High School,Female,90.48668878184338,4,2,6,Married,2708.3850692465126,No,3,3,11,6,7,10,0
23,Travel_Rarely,Research & Development,0,Phd,Female,65.24618178528767,3,4,7,Single,4734.844276239719,No,1,4,18,12,4,6,0
50,Travel_Rarely,Research & Development,0,Undergraduate,Female,96.92963435171669,1,0,4,Married,8767.776511191181,No,14,7,19,2,7,11,0
37,Travel_Rarely,Research & Development,0,Undergraduate,Female,66.9382367123337,1,3,4,Divorced,5568.9534812775255,No,22,3,4,8,14,9,1
25,Travel_Rarely,Human Resources,0,Masters,Female,41.80138179506183,1,1,1,Married,3806.3714170356207,Yes,8,2,14,0,11,8,1
31,Travel_Rarely,Sales,0,Undergraduate,Male,87.06103970119904,0,4,3,Married,2278.5406829946346,No,21,2,13,13,6,1,1
38,Travel_Rarely,Human Resources,0,Phd,Female,27.190008374493985,1,4,0,Married,4968.492172129206,Yes,0,5,16,2,1,4,1
22,Travel_Rarely,Research & Development,0,Undergraduate,Female,64.77003685046218,0,3,3,Divorced,4883.121395569154,No,28,2,0,1,7,14,1
32,Non-Travel,Sales,0,Masters,Female,50.93880695351254,1,0,3,Married,6113.077191535679,Yes,31,0,3,9,7,1,1
34,Non-Travel,Research & Development,1,Masters,Female,81.36583687660672,5,1,2,Single,1988.4895900354204,Yes,29,2,2,9,4,3,1
31,Travel_Rarely,Sales,0,Masters,Female,61.460689251644524,0,3,4,Single,4566.6485781637,No,38,2,13,2,0,1,0
36,Travel_Frequently,Research & Development,0,Phd,Female,77.92230040344026,2,5,3,Married,3205.9507728675253,No,5,5,12,9,13,0,1
52,Travel_Rarely,Sales,0,Phd,Female,57.87553168954876,0,0,3,Married,4902.212767865791,Yes,9,5,4,3,9,2,1
29,Travel_Frequently,Human Resources,0,Phd,Male,91.8467357625635,2,4,3,Divorced,1856.9261794159856,No,11,1,9,2,4,7,1
29,Travel_Frequently,Sales,0,Masters,Female,68.50019268828962,2,4,4,Divorced,3212.0762846755406,No,29,4,11,1,11,6,0
30,Non-Travel,Human Resources,0,Masters,Male,57.2216816993096,1,1,1,Single,5406.939587777348,No,13,1,19,1,14,10,1
34,Travel_Rarely,Research & Development,2,Phd,Male,69.97284767469183,4,1,8,Single,6136.116440229901,No,15,3,6,13,10,1,1
44,Travel_Rarely,Research & Development,0,Masters,Female,70.58564391533608,2,4,0,Single,4451.5607730153715,No,34,4,12,1,3,8,0
30,Travel_Rarely,Research & Development,0,Undergraduate,Male,44.29444277371522,0,3,2,Single,7130.212133575291,No,18,3,18,1,1,0,0
19,Travel_Rarely,Research & Development,0,High School,Female,77.17995059229379,0,2,5,Married,2136.7914078635863,No,31,4,12,5,5,8,0
31,Travel_Rarely,Research & Development,0,High School,Male,65.03077184022892,3,3,2,Married,6787.633563396218,Yes,23,5,2,2,3,11,1
32,Travel_Rarely,Research & Development,0,Undergraduate,Male,78.2286590765962,0,2,1,Married,318.0230668594186,Yes,26,2,3,13,1,11,1
33,Travel_Rarely,Research & Development,0,Masters,Female,56.824149692361644,2,2,3,Divorced,3930.9201726031033,No,20,2,1,2,11,13,1
39,Travel_Rarely,Human Resources,0,Phd,Female,74.34685342530905,3,2,1,Divorced,3912.316892630716,Yes,2,3,16,8,3,0,1
26,Non-Travel,Research & Development,0,Masters,Female,77.5080621192908,5,3,5,Divorced,6840.725057838372,No,7,5,17,11,0,1,0
35,Travel_Rarely,Sales,0,Undergraduate,Female,70.1184759377726,4,0,1,Single,7834.3626301091645,No,7,3,19,14,1,9,0
29,Non-Travel,Research & Development,0,High School,Male,47.43985142323699,3,1,2,Divorced,3017.8273628869156,No,26,1,17,8,9,7,1
40,Travel_Rarely,Research & Development,0,Undergraduate,Female,79.6439574373271,5,2,5,Single,4819.891029879484,Yes,3,6,7,12,1,10,1
46,Travel_Rarely,Sales,0,Masters,Male,64.32881746994985,1,2,3,Married,3432.1757281117066,No,22,1,8,8,1,13,0
45,Travel_Rarely,Research & Development,0,Undergraduate,Male,52.63259618573805,1,2,2,Single,3606.1796879437943,No,39,3,19,5,2,11,0
38,Travel_Rarely,Sales,0,Undergraduate,Female,74.12765601687668,2,1,6,Single,2361.046283401952,Yes,26,3,7,0,4,2,1
44,Travel_Rarely,Research & Development,0,Undergraduate,Male,66.20058019777753,5,4,4,Married,2612.9349880524755,No,11,4,16,11,8,0,0
22,Travel_Rarely,Research & Development,0,Masters,Female,67.91180465628274,3,3,2,Married,8867.109013497142,No,36,2,14,7,4,6,1
34,Travel_Rarely,Research & Development,0,Undergraduate,Female,74.16228688737002,2,2,1,Married,8233.074890705979,Yes,24,1,3,0,2,0,1
31,Travel_Rarely,Human Resources,0,Undergraduate,Male,55.46085756979473,0,2,2,Single,1877.3164687370745,Yes,2,1,3,12,14,11,1
28,Travel_Rarely,Research & Development,0,Phd,Male,48.34547109502188,2,1,6,Married,5315.145988907699,No,13,2,19,10,3,9,0
44,Travel_Rarely,Sales,0,Undergraduate,Female,66.06933615336605,2,0,1,Married,4872.493687003036,No,32,1,8,13,11,0,1
43,Travel_Rarely,Research & Development,0,High School,Male,63.384748473450934,1,2,2,Single,6318.202152261603,No,18,2,13,8,4,14,1
60,Travel_Frequently,Research & Development,0,Phd,Male,28.869077967078688,2,2,3,Divorced,6031.901874345707,No,9,3,8,4,12,1,1
32,Travel_Rarely,Research & Development,0,Undergraduate,Male,50.270851694339775,5,3,5,Single,2473.336226177222,No,10,0,11,3,6,1,0
36,Travel_Rarely,Sales,0,Undergraduate,Female,54.736553501755886,3,0,7,Married,3935.9332071730505,Yes,24,1,2,5,1,1,1
26,Travel_Rarely,Sales,0,Masters,Male,78.4247790190894,1,3,3,Divorced,3718.5660467282537,No,12,6,14,10,13,14,1
24,Travel_Rarely,Sales,0,Undergraduate,Female,85.21587872669883,3,2,3,Married,5654.289915560193,No,23,4,15,1,8,1,1
52,Travel_Rarely,Sales,0,Undergraduate,Male,55.60524940607383,1,1,1,Divorced,4107.153875630041,No,3,2,9,13,14,5,1
30,Travel_Frequently,Sales,0,Masters,Female,96.17003692987669,3,0,3,Divorced,4230.6040440473025,Yes,8,1,12,12,8,2,1
29,Travel_Rarely,Sales,0,Undergraduate,Male,74.18806592539701,0,2,3,Divorced,6332.272717096674,Yes,10,5,2,10,7,12,1
29,Travel_Rarely,Research & Development,0,Masters,Female,41.00834683262664,2,2,3,Married,5787.958177115332,No,3,2,19,13,13,6,1
42,Travel_Rarely,Sales,0,Masters,Male,75.99125680769724,0,1,3,Divorced,5984.813154837054,No,5,4,2,13,4,13,1
44,Travel_Rarely,Research & Development,0,High School,Female,28.14059415009561,5,2,0,Married,5986.422093016639,No,27,1,3,7,6,3,1
31,Travel_Rarely,Sales,0,Phd,Male,51.526989585546836,0,0,2,Single,4819.515188156883,Yes,0,2,6,7,12,11,1
38,Non-Travel,Research & Development,0,High School,Male,48.41035923451472,1,2,2,Married,5416.974127333043,No,5,3,8,7,11,9,1
37,Travel_Rarely,Sales,0,High School,Female,43.59348173202352,0,6,2,Single,5298.833984307354,No,36,3,16,4,10,14,1
29,Travel_Frequently,Research & Development,0,Undergraduate,Female,68.81308750461974,1,1,3,Married,1968.0864238325967,Yes,16,4,0,4,11,6,1
50,Travel_Rarely,Research & Development,0,Masters,Male,54.39584538084633,5,3,3,Single,1537.4361716092917,No,29,5,16,9,5,14,1
28,Travel_Rarely,Sales,0,Undergraduate,Male,67.26746440046134,2,1,2,Married,1321.4065563649024,Yes,20,3,9,1,12,6,1
39,Travel_Rarely,Research & Development,0,Phd,Male,98.300731254107,1,1,5,Divorced,7547.95423418829,No,19,1,17,3,8,11,0
38,Travel_Rarely,Sales,0,Undergraduate,Male,47.83963373836839,3,2,2,Divorced,6859.386311900628,No,1,3,17,1,11,11,1
31,Travel_Rarely,Research & Development,0,Masters,Male,40.93079797147659,1,1,2,Married,5455.80262861135,No,13,1,19,2,11,9,1
36,Travel_Rarely,Research & Development,0,Phd,Female,76.21607168102217,4,1,3,Single,7212.787184895635,No,20,5,14,1,2,6,0
40,Travel_Rarely,Research & Development,0,Masters,Female,77.16017932196958,3,2,6,Married,5790.445101324906,No,27,1,8,0,9,10,1
23,Travel_Rarely,Sales,0,Undergraduate,Female,79.82330940142475,3,2,5,Single,3866.480496879297,No,34,1,7,13,2,0,0
40,Travel_Rarely,Human Resources,1,Undergraduate,Male,62.56683616958737,0,2,4,Married,3094.8374212791755,No,21,5,5,12,7,11,1
41,Travel_Rarely,Sales,0,Undergraduate,Male,78.86019132087193,0,1,4,Single,6119.402468386253,No,15,4,6,2,4,6,1
21,Travel_Rarely,Sales,1,Undergraduate,Male,79.67557213553795,1,2,5,Divorced,5343.72046967075,No,20,2,14,12,4,3,0
48,Travel_Rarely,Sales,0,Phd,Female,64.25815802143067,1,1,1,Divorced,5238.95393069308,No,37,2,17,3,4,7,1
27,Travel_Rarely,Research & Development,0,High School,Male,60.75685169552746,0,1,4,Married,4425.513182718211,Yes,16,2,17,11,8,13,0
28,Non-Travel,Research & Development,0,Phd,Female,60.74521790364251,2,4,5,Married,1406.4998469563202,Yes,29,1,2,3,7,2,1
43,Travel_Frequently,Research & Development,0,High School,Male,23.743097753701626,3,1,4,Single,4787.891163800265,No,38,6,4,14,10,4,1
45,Travel_Rarely,Sales,0,Masters,Male,29.831041897559537,4,3,4,Married,2400.8530548347435,No,4,4,19,4,2,5,0
43,Travel_Rarely,Research & Development,0,Undergraduate,Male,68.13998211721022,3,6,3,Single,6325.064546119841,Yes,38,3,1,9,5,7,1
31,Travel_Rarely,Research & Development,0,Masters,Female,58.13741263728363,1,3,3,Single,741.6519916094967,No,37,1,16,2,12,12,1
37,Travel_Rarely,Research & Development,0,Masters,Male,78.51836058789556,1,5,5,Married,6570.373559954736,No,37,3,18,10,10,5,0
25,Non-Travel,Research & Development,0,Undergraduate,Male,89.02823835751002,3,2,3,Married,4935.776820127878,Yes,19,6,15,11,7,10,1
61,Travel_Rarely,Research & Development,0,High School,Female,65.20085138276285,0,3,3,Divorced,7981.4362787373375,No,30,7,12,7,14,11,1
40,Travel_Rarely,Sales,0,Undergraduate,Male,66.63600358503179,3,3,4,Married,7724.701908732811,No,37,1,12,7,1,12,0
41,Non-Travel,Research & Development,0,High School,Male,50.68332250410148,4,2,1,Divorced,8067.495708580353,No,23,1,11,13,13,14,1
44,Travel_Rarely,Sales,0,Undergraduate,Male,62.161108388020494,4,2,4,Married,6269.45495674703,No,39,1,13,8,9,2,0
36,Travel_Rarely,Sales,0,Undergraduate,Female,72.7455745424627,4,2,5,Single,5203.327931637043,No,18,3,1,10,10,6,1
